embedding_X,embedding_Y,cluster,short_name,variety,missingness,heterozygosity
6.6555657,9.952439,5,1000086,,0.04612365063788027,0.46046046046046046
6.616911,9.920104,5,1000085,,0.04612365063788027,0.4774774774774775
6.364835,10.806557,5,1000078,,0.10402355250245339,0.3793793793793794
6.304321,10.815716,5,1000077,,0.0549558390578999,0.4314314314314314
7.7044888,9.804003,5,1000103,,0.04612365063788027,0.7947947947947948
5.6239653,11.855971,5,1000164,,0.04416094210009813,0.6906906906906907
5.740414,12.228874,5,1000501,,0.052011776251226695,0.47847847847847846
6.144935,11.556987,5,1000509,,0.03140333660451423,0.8018018018018018
6.302376,11.496537,5,1000513,,0.06084396467124632,0.46046046046046046
7.379623,9.9541025,5,1000517,,0.05691854759568204,0.7897897897897898
7.284028,9.204089,5,1000518,,0.053974484789008834,0.2172172172172172
9.048284,10.407435,5,1000523,,0.058881256133464184,0.022022022022022022
9.069475,10.38706,5,1000547,,0.04906771344455348,0.11611611611611612
5.7830853,12.148211,5,1000529,,0.04317958783120707,0.6706706706706707
7.6283283,7.8999968,5,1000534,,0.03925417075564279,0.5755755755755756
6.1653132,10.085102,5,1000536,,0.047105004906771344,0.6806806806806807
6.4977202,11.968123,5,1000384,,0.04808635917566242,0.4044044044044044
6.544887,11.922343,5,1000166,,0.05593719332679097,0.46846846846846846
6.4621515,11.873273,5,1000336,,0.05103042198233562,0.5495495495495496
6.641115,11.819988,5,1000695,,0.04612365063788027,0.6566566566566566
6.3133006,11.933612,5,1000196,,0.04906771344455348,0.6336336336336337
6.5876703,11.916502,5,1000377,,0.05691854759568204,0.4004004004004004
5.812523,11.484495,5,1000540,,0.04317958783120707,0.5585585585585585
6.4052763,11.446355,5,1000557,,0.04808635917566242,0.6406406406406406
6.0288777,12.259419,5,1000561,,0.053974484789008834,0.37237237237237236
8.145251,9.681721,5,1000562,,0.06673209028459273,0.47647647647647645
7.8738546,9.508288,5,1000569,,0.05593719332679097,0.5715715715715716
7.1724615,10.118209,5,1000579,,0.052011776251226695,0.4184184184184184
7.1287003,10.00594,5,1000586,,0.06771344455348381,0.5005005005005005
8.260166,9.622687,5,1000609,,0.053974484789008834,0.6026026026026026
5.7346168,12.954166,5,1000382,,0.04906771344455348,0.3933933933933934
5.7884874,12.775974,5,1000168,,0.06084396467124632,0.4964964964964965
6.0227294,10.240678,5,1000612,,0.042198233562315994,0.6476476476476476
7.4098606,8.264853,5,1000617,,0.12855740922473013,0.5645645645645646
9.58634,9.876236,5,1000623,,0.03729146221786065,0.44544544544544545
7.063688,2.1327064,6,1000644,,0.05103042198233562,0.42742742742742745
7.033854,2.1963623,6,1000643,,0.052011776251226695,0.47347347347347346
7.019642,2.2528155,6,1000854,,0.053974484789008834,0.5555555555555556
7.0602922,2.165542,6,1000925,,0.05299313052011776,0.5375375375375375
7.005977,2.2456913,6,1000944,,0.0549558390578999,0.6046046046046046
5.747171,12.449567,5,1000658,,0.05789990186457311,0.3833833833833834
6.5970407,11.805292,5,1000671,,0.06378802747791953,0.6626626626626627
9.188859,9.662193,5,1000673,,0.1393523061825319,0.3233233233233233
7.4434867,7.9842777,5,1000677,,0.09519136408243375,0.41541541541541543
8.835933,10.199624,5,1000191,,0.05103042198233562,0.5415415415415415
6.6021724,11.800188,5,1000726,,0.06084396467124632,0.6366366366366366
6.662612,11.826196,5,1000679,,0.052011776251226695,0.6596596596596597
7.51116,8.87052,5,1000683,,0.05691854759568204,0.5575575575575575
6.994454,2.2466748,6,1000686,,0.04416094210009813,0.5955955955955956
7.1695886,1.9708546,6,1000691,,0.053974484789008834,0.5265265265265265
6.504274,11.561154,5,1000696,,0.06084396467124632,0.5905905905905906
8.948258,9.70451,5,1000704,,0.038272816486751716,0.6016016016016016
5.897779,11.075449,5,1000709,,0.14622178606476938,0.6006006006006006
5.933313,11.392712,5,1000732,,0.0323846908734053,0.7507507507507507
5.8553314,11.438416,5,1000734,,0.040235525024533855,0.4954954954954955
5.443155,13.764592,5,1000193,,0.06673209028459273,0.14414414414414414
6.5514655,10.339774,5,1000736,,0.042198233562315994,0.6926926926926927
5.7630625,11.698646,5,1000738,,0.06182531894013739,0.11611611611611612
8.540718,10.041692,5,1000748,,0.052011776251226695,0.5245245245245245
6.952905,10.016721,5,1000767,,0.04808635917566242,0.6876876876876877
7.688687,10.102236,5,1000778,,0.04808635917566242,0.5485485485485485
9.023665,10.345803,5,1001003,,0.06084396467124632,0.2672672672672673
9.0237465,10.387142,5,1000783,,0.05299313052011776,0.2832832832832833
6.86593,10.513335,5,1000814,,0.05299313052011776,0.23423423423423423
9.734057,9.795779,5,1000821,,0.04808635917566242,0.27927927927927926
5.664649,11.800773,5,1000200,,0.03925417075564279,0.5665665665665666
5.985291,9.79523,5,1000850,,0.04906771344455348,0.5585585585585585
9.438326,9.89926,5,1000851,,0.04906771344455348,0.1061061061061061
6.195915,10.163456,5,1000865,,0.047105004906771344,0.6946946946946947
6.221081,11.610447,5,1000872,,0.05103042198233562,0.6146146146146146
6.1384034,11.378163,5,1000885,,0.04416094210009813,0.7737737737737738
6.551386,11.507398,5,1000915,,0.06280667320902845,0.5975975975975976
7.1129727,9.858698,5,1000918,,0.06967615309126594,0.3083083083083083
6.783435,10.083711,5,1000934,,0.05789990186457311,0.5475475475475475
6.0137267,11.7687235,5,1000949,,0.06182531894013739,0.35035035035035034
6.5017242,11.948643,5,1000215,,0.06084396467124632,0.4744744744744745
6.965981,2.335145,6,1000952,,0.05103042198233562,0.5285285285285285
5.4613404,12.700094,5,1000975,,0.05593719332679097,0.4014014014014014
3.902487,7.781897,7,1000997,,0.07065750736015702,0.5075075075075075
5.421698,13.068369,5,1001007,,0.06575073601570167,0.1841841841841842
6.178845,11.711475,5,1001011,,0.05299313052011776,0.5795795795795796
4.017157,7.8279996,7,1001019,,0.0647693817468106,0.3033033033033033
6.280914,12.021286,5,1000223,,0.05593719332679097,0.5245245245245245
6.09909,12.46698,5,1000237,,0.05299313052011776,0.5325325325325325
3.6390727,7.479109,7,1001009,,0.08832188420019627,0.08308308308308308
3.688371,7.530349,7,1001017,,0.08243375858684986,0.21621621621621623
3.83124,7.6604276,7,1000996,,0.07654563297350343,0.3033033033033033
3.6472023,7.4860926,7,1000302,,0.08832188420019627,0.012012012012012012
3.7184203,7.5532885,7,1000131,,0.08243375858684986,0.16616616616616617
3.7784169,7.607993,7,1000322,,0.06084396467124632,0.19519519519519518
3.8851655,7.7160425,7,1000983,,0.0647693817468106,0.37037037037037035
3.6186743,7.4573207,7,1001012,,0.09617271835132483,0.01701701701701702
3.6306338,7.469013,7,1000406,,0.05789990186457311,0.014014014014014014
4.033743,7.864571,7,1000507,,0.05103042198233562,0.3973973973973974
3.7100434,7.5465236,7,1000583,,0.04808635917566242,0.46646646646646645
3.6282253,7.4669166,7,1000992,,0.09028459273797841,0.036036036036036036
4.07848,7.910701,7,1000335,,0.05103042198233562,0.3333333333333333
3.7376251,7.5718355,7,1000194,,0.06084396467124632,0.18118118118118118
3.9720464,7.797276,7,1000338,,0.045142296368989206,0.5635635635635635
3.6201227,7.4576836,7,1000125,,0.09126594700686948,0.05905905905905906
4.068843,7.903584,7,1000111,,0.050049067713444556,0.3283283283283283
3.698689,7.537115,7,1000897,,0.07948969578017664,0.25925925925925924
3.970348,7.77342,7,1000301,,0.0549558390578999,0.5185185185185185
4.1467113,8.006402,7,1000219,,0.05986261040235525,0.33433433433433435
4.1447396,7.9179463,7,1000998,,0.05986261040235525,0.3943943943943944
3.8121932,7.6440415,7,1000152,,0.06575073601570167,0.3133133133133133
3.9938166,7.8020773,7,1000361,,0.04317958783120707,0.5755755755755756
8.359472,9.996084,5,1000271,,0.04612365063788027,0.7007007007007007
6.0995507,11.878679,5,1000274,,0.045142296368989206,0.5565565565565566
7.415654,8.307309,5,1000276,,0.05789990186457311,0.5045045045045045
6.0898213,12.260148,5,1000277,,0.06280667320902845,0.37737737737737737
6.1326094,11.836909,5,1000283,,0.053974484789008834,0.5735735735735735
7.3591566,8.600549,5,1000535,,0.04416094210009813,0.3813813813813814
7.3347487,8.545347,5,1000284,,0.04808635917566242,0.22522522522522523
7.235817,9.90706,5,1000344,,0.09322865554465162,0.023023023023023025
7.2314973,9.767169,5,1000289,,0.06673209028459273,0.025025025025025027
5.750867,12.225013,5,1000290,,0.05103042198233562,0.6656656656656657
7.440117,8.309446,5,1000293,,0.07654563297350343,0.17417417417417416
7.4744625,8.364534,5,1000525,,0.0647693817468106,0.24724724724724725
9.151937,9.706293,5,1000295,,0.05299313052011776,0.3613613613613614
8.948935,9.755464,5,1000566,,0.06084396467124632,0.4854854854854855
6.437503,10.906677,5,1000300,,0.0647693817468106,0.6076076076076076
7.8651123,1.6981417,6,1000304,,0.1746810598626104,0.5765765765765766
8.296544,9.68767,5,1000306,,0.047105004906771344,0.5405405405405406
9.028987,10.40375,5,1000309,,0.07360157016683022,0.016016016016016016
3.9844143,7.816135,7,1000311,,0.052011776251226695,0.44344344344344344
6.2696767,11.657098,5,1000314,,0.05299313052011776,0.5755755755755756
9.145646,9.716208,5,1000317,,0.04906771344455348,0.5735735735735735
6.741284,11.061621,5,1000551,,0.045142296368989206,0.5445445445445446
6.7375455,11.101739,5,1000321,,0.0745829244357213,0.026026026026026026
6.8155355,11.035199,5,1000412,,0.05593719332679097,0.3433433433433433
6.7713046,11.041212,5,1000653,,0.0549558390578999,0.46846846846846846
7.311662,9.886651,5,1000118,,0.045142296368989206,0.7817817817817818
5.6876264,12.38158,5,1000323,,0.05789990186457311,0.6076076076076076
5.3935566,12.258828,5,1000328,,0.05299313052011776,0.3713713713713714
5.3940425,12.180882,5,1000368,,0.050049067713444556,0.5475475475475475
6.8293414,9.112862,5,1000329,,0.04906771344455348,0.6076076076076076
6.287297,10.8058405,5,1000345,,0.04416094210009813,0.3113113113113113
5.4276285,12.072528,5,1000348,,0.04808635917566242,0.5005005005005005
7.188364,9.250187,5,1000350,,0.06869479882237488,0.24024024024024024
6.965585,9.182745,5,1000352,,0.058881256133464184,0.6156156156156156
5.3970084,12.185251,5,1000354,,0.045142296368989206,0.5345345345345346
6.942426,9.108846,5,1000358,,0.04317958783120707,0.5955955955955956
8.827025,9.917824,5,1000360,,0.08341511285574092,0.011011011011011011
8.773813,9.915173,5,1000405,,0.05103042198233562,0.3843843843843844
6.037706,12.6204815,5,1000362,,0.050049067713444556,0.3883883883883884
6.127327,12.512163,5,1000887,,0.06378802747791953,0.36536536536536535
5.6998687,11.539988,5,1000363,,0.05986261040235525,0.37037037037037035
5.356851,12.902668,5,1000364,,0.047105004906771344,0.23623623623623624
6.3970766,11.268825,5,1000366,,0.033366045142296366,0.6186186186186187
7.287698,9.244726,5,1000370,,0.06378802747791953,0.3793793793793794
7.163253,9.835762,5,1000375,,0.04612365063788027,0.7677677677677678
5.828203,12.453763,5,1000376,,0.053974484789008834,0.3763763763763764
7.072399,9.433328,5,1000381,,0.06673209028459273,0.4674674674674675
9.877203,9.877445,5,1000855,,0.06084396467124632,0.16816816816816818
9.824287,9.852058,5,1000119,,0.04416094210009813,0.36936936936936937
9.741612,9.832478,5,1000522,,0.04317958783120707,0.45045045045045046
9.84683,9.812128,5,1000825,,0.06673209028459273,0.07607607607607608
7.512791,7.8632126,5,1000390,,0.05593719332679097,0.45845845845845845
6.279759,10.749396,5,1000391,,0.0549558390578999,0.06706706706706707
7.3300514,10.329423,5,1000660,,0.052011776251226695,0.36936936936936937
7.3647294,10.240737,5,1000392,,0.04808635917566242,0.4944944944944945
7.314744,10.312358,5,1000675,,0.05986261040235525,0.3813813813813814
5.4439754,12.063986,5,1000395,,0.04121687929342493,0.6736736736736737
7.212142,9.692185,5,1000400,,0.04612365063788027,0.7717717717717718
7.2150493,9.753676,5,1000417,,0.03729146221786065,0.7937937937937938
7.206406,9.957494,5,1000398,,0.0323846908734053,0.7837837837837838
6.826373,9.107341,5,1000456,,0.0745829244357213,0.1921921921921922
6.820331,9.094639,5,1000401,,0.06084396467124632,0.16316316316316315
6.790427,9.066461,5,1000421,,0.07065750736015702,0.1921921921921922
6.793951,9.079259,5,1000425,,0.06182531894013739,0.28128128128128127
7.1244974,9.79471,5,1000402,,0.050049067713444556,0.7737737737737738
5.8256197,11.987752,5,1000403,,0.038272816486751716,0.6246246246246246
7.31024,8.01053,5,1000123,,0.0775269872423945,0.013013013013013013
5.589662,12.460281,5,1000410,,0.04612365063788027,0.6086086086086087
7.026527,9.978685,5,1000411,,0.040235525024533855,0.7527527527527528
8.174883,9.597103,5,1000414,,0.047105004906771344,0.47847847847847846
8.237796,9.669224,5,1000578,,0.04121687929342493,0.6476476476476476
8.255939,9.687428,5,1000527,,0.038272816486751716,0.6926926926926927
7.3668904,9.908818,5,1000422,,0.04317958783120707,0.8148148148148148
7.10921,10.247545,5,1000423,,0.052011776251226695,0.14114114114114115
7.508438,9.429073,5,1000427,,0.04416094210009813,0.37037037037037035
7.2025123,9.161142,5,1000431,,0.0775269872423945,0.18618618618618618
7.420001,9.642601,5,1000433,,0.04416094210009813,0.5675675675675675
8.328527,9.697324,5,1000434,,0.04317958783120707,0.4024024024024024
6.7450547,9.996804,5,1000436,,0.04906771344455348,0.5335335335335335
7.5803547,7.7912807,5,1000438,,0.05691854759568204,0.4004004004004004
9.022486,9.679443,5,1000919,,0.0647693817468106,0.43543543543543545
9.028493,9.687799,5,1000905,,0.0775269872423945,0.1921921921921922
9.027365,9.639754,5,1000961,,0.07850834151128558,0.1981981981981982
9.061558,9.652043,5,1000532,,0.06280667320902845,0.01001001001001001
9.008915,9.696507,5,1000440,,0.0647693817468106,0.012012012012012012
7.356958,8.298913,5,1000442,,0.02551521099116781,0.7017017017017017
7.1182613,8.78924,5,1000444,,0.05986261040235525,0.5375375375375375
6.4675465,11.47252,5,1000446,,0.03925417075564279,0.6976976976976977
7.0103774,9.44265,5,1000452,,0.08439646712463199,0.06506506506506507
7.409881,8.439222,5,1000465,,0.04906771344455348,0.5495495495495496
5.4652247,12.170015,5,1000471,,0.05103042198233562,0.37737737737737737
9.064691,10.335854,5,1000870,,0.06084396467124632,0.2922922922922923
9.064834,10.396953,5,1000995,,0.07163886162904809,0.043043043043043044
8.751935,10.186664,5,1000204,,0.050049067713444556,0.5665665665665666
9.028131,10.383975,5,1000150,,0.06084396467124632,0.1891891891891892
9.01095,10.378473,5,1000254,,0.05691854759568204,0.4064064064064064
9.025102,10.359302,5,1000780,,0.0549558390578999,0.27627627627627627
8.882103,10.171552,5,1000149,,0.052011776251226695,0.5015015015015015
8.976102,10.397338,5,1000795,,0.0873405299313052,0.32932932932932935
3.8391185,7.686318,7,1000472,,0.04317958783120707,0.6486486486486487
3.8846197,7.73347,7,1000520,,0.038272816486751716,0.6566566566566566
7.22966,9.260947,5,1000473,,0.04808635917566242,0.5865865865865866
5.3765106,12.009063,5,1000477,,0.04808635917566242,0.48148148148148145
7.1425853,10.283929,5,1000481,,0.04612365063788027,0.47347347347347346
7.068347,10.333615,5,1000482,,0.04317958783120707,0.6226226226226226
6.113925,11.547391,5,1000485,,0.04317958783120707,0.6956956956956957
6.315967,10.174033,5,1000487,,0.03729146221786065,0.6216216216216216
9.242417,9.674747,5,1000491,,0.07163886162904809,0.11511511511511512
5.7570148,12.611717,5,1000495,,0.04808635917566242,0.44044044044044045
2.8711104,11.342961,8,1000073,,0.07850834151128558,0.01001001001001001
2.8956609,11.323727,8,1000072,,0.07556427870461237,0.012012012012012012
2.8928175,11.323387,8,1000021,,0.07556427870461237,0.012012012012012012
2.8740268,11.315439,8,1000020,,0.07850834151128558,0.012012012012012012
2.901107,11.313241,8,1000027,,0.07163886162904809,0.044044044044044044
2.8594024,11.273921,8,1000026,,0.07654563297350343,0.0890890890890891
1.5438899,10.7708435,8,1000042,,0.07163886162904809,0.01701701701701702
1.5446136,10.726904,8,1000167,,0.07948969578017664,0.015015015015015015
1.512079,10.76907,8,1000155,,0.08047105004906771,0.015015015015015015
1.4821374,10.801666,8,1000190,,0.07556427870461237,0.012012012012012012
1.5331855,10.741212,8,1000169,,0.08243375858684986,0.011011011011011011
1.5592226,10.725071,8,1000153,,0.07654563297350343,0.013013013013013013
1.5491056,10.762824,8,1000192,,0.0775269872423945,0.015015015015015015
1.5534002,10.7627735,8,1000041,,0.06673209028459273,0.015015015015015015
1.6003776,10.683839,8,1000076,,0.07556427870461237,0.01901901901901902
1.4784265,10.740879,8,1000070,,0.07556427870461237,0.02002002002002002
1.5022073,10.843712,8,1000029,,0.07163886162904809,0.01901901901901902
1.6003841,10.654566,8,1000075,,0.07262021589793916,0.023023023023023025
1.5334482,10.729527,8,1000069,,0.08635917566241413,0.03403403403403404
1.6101285,10.720737,8,1000028,,0.07360157016683022,0.024024024024024024
1.5909818,10.670971,8,1000068,,0.0775269872423945,0.031031031031031032
1.6451391,10.63838,8,1000067,,0.07163886162904809,0.02902902902902903
1.4642755,10.770412,8,1000224,,0.058881256133464184,0.016016016016016016
1.4687932,10.778428,8,1000222,,0.06967615309126594,0.02902902902902903
1.7842274,10.7501545,8,1000616,,0.06182531894013739,0.17217217217217218
1.9158618,10.614153,8,1000621,,0.04906771344455348,0.2932932932932933
2.152369,10.644732,8,1000516,,0.06084396467124632,0.34234234234234234
2.0588014,10.63281,8,1000665,,0.04906771344455348,0.35935935935935936
2.1381469,10.527819,8,1000602,,0.052011776251226695,0.4364364364364364
2.0358937,10.618672,8,1000646,,0.03925417075564279,0.47647647647647645
2.3664825,10.672673,8,1000034,,0.07948969578017664,0.46846846846846846
2.3673985,10.653666,8,1000035,,0.08145240431795878,0.4954954954954955
1.6598922,10.703658,8,1000039,,0.09028459273797841,0.04004004004004004
1.7052357,10.674433,8,1000038,,0.08047105004906771,0.03303303303303303
2.2854953,10.759787,8,1000251,,0.0647693817468106,0.24224224224224225
2.2958584,10.780445,8,1000250,,0.0775269872423945,0.24224224224224225
2.2866402,10.744094,8,1000047,,0.06182531894013739,0.25625625625625625
2.333776,10.770772,8,1000048,,0.06182531894013739,0.25125125125125125
3.3002632,10.50575,8,1000147,,0.06575073601570167,0.3483483483483483
2.9650345,10.379477,8,1000298,,0.04612365063788027,0.6116116116116116
2.9806306,10.395922,8,1000154,,0.047105004906771344,0.6296296296296297
2.059675,10.605457,8,1000656,,0.05691854759568204,0.3083083083083083
1.6567615,10.721089,8,1000820,,0.07360157016683022,0.012012012012012012
1.6877459,10.720701,8,1000672,,0.07654563297350343,0.023023023023023025
2.493657,10.504551,8,1000690,,0.042198233562315994,0.5525525525525525
2.1683755,10.565525,8,1000703,,0.0549558390578999,0.46346346346346345
2.2973862,10.498656,8,1000827,,0.04317958783120707,0.5625625625625625
2.814518,10.466057,8,1000886,,0.07654563297350343,0.06406406406406406
2.8315554,10.460339,8,1001018,,0.06967615309126594,0.1961961961961962
2.8329854,10.45515,8,1001016,,0.052011776251226695,0.4594594594594595
3.5735488,10.515517,8,1000955,,0.09322865554465162,0.11911911911911911
3.5948782,10.504096,8,1000959,,0.09519136408243375,0.16116116116116116
2.8799183,10.422521,8,1000994,,0.06869479882237488,0.4644644644644645
3.63035,10.51771,8,1000262,,0.08635917566241413,0.1041041041041041
3.6206062,10.486802,8,1000280,,0.09421000981354269,0.11911911911911911
3.6051366,10.503286,8,1000172,,0.07948969578017664,0.14314314314314314
3.6092715,10.500001,8,1000260,,0.08635917566241413,0.14914914914914915
3.5444455,10.534977,8,1000341,,0.06182531894013739,0.06906906906906907
3.5442197,10.49061,8,1000170,,0.09028459273797841,0.10710710710710711
3.6032686,10.519825,8,1000221,,0.08145240431795878,0.13913913913913914
3.5397577,10.478262,8,1000319,,0.0549558390578999,0.11911911911911911
2.8945985,10.52147,8,1000175,,0.05986261040235525,0.4574574574574575
2.230681,10.657738,8,1000252,,0.052011776251226695,0.4824824824824825
2.923684,10.369676,8,1000291,,0.050049067713444556,0.5775775775775776
2.4007347,10.617286,8,1000488,,0.05593719332679097,0.34934934934934936
2.2492633,10.663692,8,1000537,,0.04612365063788027,0.3353353353353353
2.1912608,10.625381,8,1000559,,0.047105004906771344,0.46646646646646645
2.8407829,10.330538,8,1000648,,0.04612365063788027,0.42242242242242245
7.3285007,-2.4842844,6,1000923,,0.06673209028459273,0.005005005005005005
7.3057413,-2.3939085,6,1000908,,0.07065750736015702,0.006006006006006006
8.425185,-2.7263324,6,1000888,,0.0647693817468106,0.004004004004004004
7.37627,-2.576387,6,1000600,,0.07065750736015702,0.006006006006006006
7.154647,-3.0562494,6,1000932,,0.06967615309126594,0.009009009009009009
8.35786,-2.7136652,6,1000737,,0.06280667320902845,0.005005005005005005
7.674398,-2.7558305,6,1001005,,0.08243375858684986,0.009009009009009009
7.429579,-2.01856,6,1000921,,0.06673209028459273,0.004004004004004004
7.4179773,-1.1825517,6,1000647,,0.06869479882237488,0.13413413413413414
7.3397803,-2.4702406,6,1000900,,0.06084396467124632,0.009009009009009009
7.682332,-2.2265873,6,1000470,,0.06771344455348381,0.007007007007007007
8.886125,1.5122085,6,1000266,,0.05103042198233562,0.36936936936936937
8.882739,1.4686131,6,1000950,,0.053974484789008834,0.36436436436436437
7.255072,-2.1165318,6,1000138,,0.07654563297350343,0.03303303303303303
7.9871287,-1.9416822,6,1000868,,0.06182531894013739,0.05905905905905906
7.257915,-1.6358942,6,1000668,,0.053974484789008834,0.1991991991991992
8.273681,-2.4735582,6,1000735,,0.06378802747791953,0.08808808808808809
8.500721,0.9524437,6,1000860,,0.047105004906771344,0.36236236236236236
7.2389903,-2.3342955,6,1000577,,0.058881256133464184,0.13413413413413414
6.9692965,-1.4382176,6,1000799,,0.06575073601570167,0.17117117117117117
7.1051006,-2.4597173,6,1000968,,0.07556427870461237,0.22122122122122123
7.982066,-1.0063184,6,1000791,,0.0549558390578999,0.17717717717717718
8.860506,-0.5994349,6,1000962,,0.06869479882237488,0.20520520520520522
6.9471464,-1.3370757,6,1000591,,0.050049067713444556,0.23423423423423423
7.7208714,-1.0390236,6,1000883,,0.058881256133464184,0.3033033033033033
8.385893,0.6106313,6,1001001,,0.07262021589793916,0.35535535535535534
7.409882,-1.3616687,6,1000984,,0.06280667320902845,0.32432432432432434
8.100873,-0.26597825,6,1000758,,0.04612365063788027,0.34234234234234234
7.3435245,-1.2426623,6,1000217,,0.06084396467124632,0.34734734734734735
7.499366,-0.68415403,6,1000548,,0.04317958783120707,0.35735735735735735
7.3221846,-0.4901596,6,1000717,,0.05103042198233562,0.33433433433433435
7.5035157,-0.36086324,6,1000981,,0.05986261040235525,0.37737737737737737
8.470305,0.682806,6,1000805,,0.04416094210009813,0.46646646646646645
8.26084,0.23526014,6,1000715,,0.04416094210009813,0.4134134134134134
8.205905,0.40862742,6,1000697,,0.04317958783120707,0.4064064064064064
7.232436,0.14025775,6,1000476,,0.05691854759568204,0.4984984984984985
7.307706,0.06579415,6,1000109,,0.052011776251226695,0.4994994994994995
7.24714,-0.045512535,6,1000745,,0.058881256133464184,0.5265265265265265
7.0763445,0.90876305,6,1000394,,0.042198233562315994,0.5375375375375375
7.290425,-0.01734774,6,1000503,,0.04317958783120707,0.5325325325325325
7.159433,0.90096533,6,1000359,,0.045142296368989206,0.5905905905905906
7.3763213,1.46259,6,1000124,,0.05299313052011776,0.6776776776776777
7.9753513,-1.9336153,6,1000597,,0.06771344455348381,0.003003003003003003
7.072536,-3.0464785,6,1000880,,0.08145240431795878,0.008008008008008008
8.266116,-2.74108,6,1000948,,0.07360157016683022,0.006006006006006006
7.7265334,-2.8662562,6,1000893,,0.08047105004906771,0.009009009009009009
7.439663,-3.2063193,6,1000842,,0.06869479882237488,0.006006006006006006
7.3302374,-2.4935763,6,1000601,,0.06280667320902845,0.004004004004004004
8.389524,-2.7236013,6,1000940,,0.07065750736015702,0.006006006006006006
8.012929,-2.77515,6,1000806,,0.06182531894013739,0.005005005005005005
7.5914016,-2.795946,6,1000630,,0.06575073601570167,0.007007007007007007
8.338161,-2.75959,6,1000580,,0.06280667320902845,0.004004004004004004
7.2203226,-2.4661684,6,1000530,,0.05789990186457311,0.004004004004004004
8.91107,1.5373557,6,1000967,,0.058881256133464184,0.3683683683683684
7.7894,-1.9035167,6,1000592,,0.06182531894013739,0.013013013013013013
7.198668,-2.6431987,6,1000931,,0.07850834151128558,0.06006006006006006
7.256618,-2.3578675,6,1000570,,0.06182531894013739,0.03203203203203203
7.1713133,-1.9635482,6,1000387,,0.052011776251226695,0.016016016016016016
